timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
27000000,27000000,804000,36.3215774,127.4117224,-0.006313349,-0.016078098,0.123618074,0.00039837,6.51E-05,0,-0.012931271,-0.024380663,0.08340824,0.026817404,-0.001178325,-0.008305827,-0.011701867,-0.010717819,0.061411794,0.1060171,1.5551721,0.000198782,28.71612,0.1,0.5072477,0.47959664,0.19669196,0.12553383,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
27500000,27500000,804000,36.3215774,127.4117224,0.001613662,-0.0124402,0.12622298,0.00039837,6.51E-05,0,-0.000779297,-0.02289712,0.08575213,0.02193839,-0.001178325,-0.008305827,-0.011701867,0.057058923,0.005712614,0.003694556,1.5558703,0.000198782,28.71612,0.1,0.47153395,0.47410035,0.17939799,0.12228398,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
28000000,28000000,804000,36.3215774,127.4117224,0.005312529,-0.009188199,0.1302679,0.00039837,6.51E-05,0,0.000433734,-0.017921356,0.08688371,0.019104546,-0.001178325,-0.008305827,-0.011701867,0.0403833,0.006382444,0.06274599,1.5559794,0.000198782,28.71612,0.1,0.48287356,0.47722265,0.18424004,0.12367018,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
28500000,28500000,804000,36.3215774,127.4117224,0.008209461,-0.00780317,0.1447599,0.00039837,6.51E-05,0,0.007199702,-0.019934352,0.09083221,0.027300587,-0.001178325,-0.008305827,-0.011701867,0.062200528,0.009396355,-0.007454305,1.5556719,0.000198782,28.71612,0.1,0.49469924,0.48022723,0.18914591,0.124983385,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
29000000,29000000,804000,36.3215774,127.4117224,0.008070736,-0.011860658,0.1583687,0.00039837,6.51E-05,0,0.008956078,-0.023099715,0.09532353,0.032505024,-0.001178325,-0.008305827,-0.011701867,0.010230362,-0.067946486,0.047933307,1.5560197,0.000198782,28.71612,0.1,0.50703526,0.478855,0.19412778,0.12572515,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
29500000,29500000,804000,36.3215774,127.4117224,0.008326225,-0.010879193,0.15751146,0.00039837,6.51E-05,0,0.01859038,-0.018540097,0.09381973,0.0193141,-0.001178325,-0.008305827,-0.011701867,-0.07620874,-0.000635918,0.004023313,1.5558276,0.000198782,28.71612,0.1,0.47157672,0.47352663,0.1775874,0.12242779,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
30000000,30000000,804000,36.3215774,127.4117224,0.007752013,-0.009534484,0.16303696,0.00039837,6.51E-05,0,0.022064116,-0.016917285,0.09478922,0.017455604,-0.001178325,-0.008305827,-0.011701867,0.013317969,-0.013134218,0.005328096,1.5566039,0.000198782,28.71612,0.1,0.4826481,0.47664678,0.18248756,0.12374713,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
30500000,30500000,804000,36.3215774,127.4117224,0.011881917,-0.009281051,0.1739313,0.00039837,6.51E-05,0,0.026985075,-0.017914888,0.09016195,0.017228086,-0.001178325,-0.008305827,-0.011701867,0.041092593,-0.087203585,0.03461912,1.5569197,0.000198782,28.71612,0.1,0.49425253,0.47961628,0.18748365,0.12499793,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
31000000,31000000,804000,36.3215774,127.4117224,0.017154258,-0.013493524,0.1816786,0.00039837,6.51E-05,0,0.032225642,-0.021439182,0.089381844,0.016452562,-0.001178325,-0.008305827,-0.011701867,0.006421865,0.001694445,-0.03231596,1.5570579,0.000198782,28.71612,0.1,0.50640917,0.478308,0.19251844,0.12571116,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
31500000,31500000,804000,36.3215774,127.4117224,0.024322301,-0.023731364,0.17850594,0.00039837,6.51E-05,0,0.034828592,-0.030056419,0.07966192,0.001583529,-0.001178325,-0.008305827,-0.011701867,0.047954414,-0.07312562,0.020958481,1.5571266,0.000198782,28.71612,0.1,0.47127447,0.47719395,0.17648204,0.12287696,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
32000000,32000000,804000,36.3215774,127.4117224,0.018489154,-0.024637502,0.17812309,0.00039837,6.51E-05,0,0.02558458,-0.031268016,0.07274007,-0.003262861,-0.001178325,-0.008305827,-0.011701867,0.054826792,-0.017725002,-0.001459382,1.5573539,0.000198782,28.71612,0.1,0.48224166,0.48010474,0.18142012,0.1241259,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
32500000,32500000,804000,36.3215774,127.4117224,0.013276045,-0.025459724,0.16708824,0.00039837,6.51E-05,0,0.019876165,-0.03443978,0.065843105,-0.015995873,-0.001178325,-0.008305827,-0.011701867,-0.013722488,-0.04920361,-0.019562429,1.5574675,0.000198782,28.71612,0.1,0.49376073,0.48290876,0.18640521,0.12533148,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
33000000,33000000,804000,36.3215774,127.4117224,0.01340433,-0.02337627,0.1553148,0.00039837,6.51E-05,0,0.020767754,-0.032974783,0.058353722,-0.02279194,-0.001178325,-0.008305827,-0.011701867,0.029187085,-0.028466413,0.022432765,1.5578061,0.000198782,28.71612,0.1,0.50584704,0.48124823,0.19146045,0.12597418,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
33500000,33500000,804000,36.3215774,127.4117224,0.011927674,-0.024539335,0.14693743,0.00039837,6.51E-05,0,0.014029511,-0.03920669,0.0505573,-0.025371779,-0.001178325,-0.008305827,-0.011701867,0.033204697,-0.02075118,0.06534065,1.5577509,0.000198782,28.71612,0.1,0.4709695,0.47567472,0.17570202,0.122606926,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
34000000,34000000,804000,36.3215774,127.4117224,0.007976073,-0.024968991,0.136097,0.00039837,6.51E-05,0,0.009536594,-0.04119483,0.04715586,-0.02597745,-0.001178325,-0.008305827,-0.011701867,0.07521093,-0.03027203,-0.032518055,1.5576569,0.000198782,28.71612,0.1,0.48188987,0.47451094,0.18062663,0.123409614,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
34500000,34500000,804000,36.3215774,127.4117224,0.004043948,-0.024788463,0.13475864,0.00039837,6.51E-05,0,0.005481035,-0.03973376,0.04831201,-0.014144526,-0.001178325,-0.008305827,-0.011701867,-0.007726239,-0.03457553,0.02338737,1.5579439,0.000198782,28.71612,0.10307725,0.49336657,0.4737691,0.1856096,0.12427643,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
35000000,35000000,804000,36.3215774,127.4117224,0.002902021,-0.028326077,0.13972352,0.00039837,6.51E-05,0,0.004357493,-0.03798871,0.056802984,0.003023631,-0.001178325,-0.008305827,-0.011701867,0.051877104,-0.034902755,0.065814696,1.5582035,0.000198782,28.71612,0.10203825,0.5054099,0.47743985,0.19063643,0.12565571,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
35500000,35500000,804000,36.3215774,127.4117224,0.002168258,-0.024430558,0.14315721,0.00039837,6.51E-05,0,0.004906343,-0.03457316,0.06197313,0.008650501,-0.001178325,-0.008305827,-0.011701867,-0.030251581,-0.015864898,-0.06424169,1.5582697,0.000198782,28.71612,0.1,0.47072536,0.4724659,0.17505899,0.12238603,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
36000000,36000000,804000,36.3215774,127.4117224,0.002340668,-0.024386028,0.15045737,0.00039837,6.51E-05,0,0.010248846,-0.033452794,0.07435003,0.020589935,-0.001178325,-0.008305827,-0.011701867,0.034383852,0.042047195,0.05337223,1.5580369,0.000198782,28.71612,0.1,0.4816126,0.4758185,0.17994665,0.12370431,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
36500000,36500000,804000,36.3215774,127.4117224,0.004656086,-0.023732964,0.15782826,0.00039837,6.51E-05,0,0.01025793,-0.033909764,0.08185446,0.023823587,-0.001178325,-0.008305827,-0.011701867,0.020437118,0.067622826,0.073729075,1.5579399,0.000198782,28.71612,0.1,0.45296222,0.4707452,0.1674405,0.12055379,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
37000000,37000000,804000,36.3215774,127.4117224,0.007442937,-0.022462167,0.16393265,0.00039837,6.51E-05,0,0.010269252,-0.028692525,0.091106884,0.026658548,-0.001178325,-0.008305827,-0.011701867,0.002059087,-0.015874919,0.008183531,1.5581,0.000198782,28.71612,0.1,0.46561405,0.47386315,0.1742455,0.12211581,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
37500000,37500000,804000,36.3215774,127.4117224,0.014673835,-0.020816717,0.1711805,0.00039837,6.51E-05,0,0.014319783,-0.026180366,0.101596184,0.031597998,-0.001178325,-0.008305827,-0.011701867,0.015886296,-0.007931713,0.022573395,1.5586271,0.000198782,28.71612,0.1,0.47897503,0.47695026,0.18074137,0.12362303,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
38000000,38000000,804000,36.3215774,127.4117224,0.017301524,-0.022513429,0.18638216,0.00039837,6.51E-05,0,0.012888149,-0.030567741,0.110247105,0.03983633,-0.001178325,-0.008305827,-0.011701867,-0.024157057,-0.046207964,0.10422896,1.5585428,0.000198782,28.71612,0.1,0.49294406,0.48023248,0.18694998,0.12512918,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
38500000,38500000,804000,36.3215774,127.4117224,0.018580537,-0.013068359,0.18685845,0.00039837,6.51E-05,0,0.00676578,-0.025807014,0.116348624,0.029430524,-0.001178325,-0.008305827,-0.011701867,-0.005143792,-0.005093195,0.019965691,1.558797,0.000198782,28.71612,0.1,0.46268317,0.47071356,0.17312415,0.12152305,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
39000000,39000000,804000,36.3215774,127.4117224,0.013394459,-0.009190959,0.18765049,0.00039837,6.51E-05,0,0.000389784,-0.019159056,0.1168357,0.020918107,-0.001178325,-0.008305827,-0.011701867,-0.002125555,-0.039482437,0.005575828,1.5587076,0.000198782,28.71612,0.1,0.47483292,0.4739798,0.1784868,0.12299477,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
39500000,39500000,804000,36.3215774,127.4117224,0.009074834,-0.010965646,0.19726098,0.00039837,6.51E-05,0,-0.00665464,-0.01792831,0.117217526,0.022357618,-0.001178325,-0.008305827,-0.011701867,-0.06127902,0.03995582,0.07154233,1.5591784,0.000198782,28.71612,0.1,0.48744094,0.47315326,0.18378872,0.12393807,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
40000000,40000000,804000,36.3215774,127.4117224,0.008126208,-0.011076257,0.20929766,0.00039837,6.51E-05,0,-0.009818196,-0.013089313,0.12448645,0.031853482,-0.001178325,-0.008305827,-0.011701867,0.026214007,0.07525504,0.073623836,1.5589906,0.000198782,28.71612,0.1,0.5004922,0.47674254,0.18903336,0.12537923,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
40500000,40500000,804000,36.3215774,127.4117224,0.008054252,-0.00768216,0.21579967,0.00039837,6.51E-05,0,-0.011895145,-0.003077228,0.12829387,0.029493343,-0.001178325,-0.008305827,-0.011701867,0.044442795,-0.02735072,0.025522893,1.559509,0.000198782,28.71612,0.1,0.4675227,0.47179195,0.1739828,0.122185074,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
41000000,41000000,804000,36.3215774,127.4117224,0.004292768,-0.008552007,0.22599128,0.00039837,6.51E-05,0,-0.021092089,-0.003239902,0.13235517,0.030752372,-0.001178325,-0.008305827,-0.011701867,0.009037769,0.007562119,0.06977468,1.5598565,0.000198782,28.71612,0.1,0.47899783,0.4752864,0.17893949,0.123589575,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
41500000,41500000,804000,36.3215774,127.4117224,-6.10E-06,-0.010745594,0.23551618,0.00039837,6.51E-05,0,-0.023232346,-0.002655622,0.13227257,0.027290162,-0.001178325,-0.008305827,-0.011701867,-0.030780042,-0.010570169,0.043237578,1.560178,0.000198782,28.71612,0.1,0.49092856,0.4788577,0.18394639,0.124968626,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
42000000,42000000,804000,36.3215774,127.4117224,-0.013311662,-0.010011029,0.24950847,0.00039837,6.51E-05,0,-0.030532537,-0.000130313,0.1333471,0.030912358,-0.001178325,-0.008305827,-0.011701867,-0.027962035,-0.002622191,0.004723668,1.5606703,0.000198782,28.71612,0.1,0.5033348,0.4777916,0.18902287,0.12570405,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
42500000,42500000,804000,36.3215774,127.4117224,-0.011522984,-0.000101397,0.25104702,0.00039837,6.51E-05,0,-0.029726034,0.005458682,0.1341257,0.021608919,-0.001178325,-0.008305827,-0.011701867,-0.016777933,-0.024640193,0.037847083,1.5608261,0.000198782,28.71612,0.1,0.46939746,0.47268057,0.17386794,0.12240048,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
43000000,43000000,804000,36.3215774,127.4117224,-0.010748511,0.00198358,0.25511312,0.00039837,6.51E-05,0,-0.023596369,0.007183121,0.1280122,0.013190476,-0.001178325,-0.008305827,-0.011701867,0.06536626,-0.022741623,0.045777295,1.561111,0.000198782,28.71612,0.1,0.4804761,0.47591177,0.17880413,0.12369097,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
43500000,43500000,804000,36.3215774,127.4117224,-0.002592871,0.003202433,0.25497144,0.00039837,6.51E-05,0,-0.013358229,0.007737102,0.13017493,0.009663221,-0.001178325,-0.008305827,-0.011701867,0.03850797,-0.05284277,0.02833083,1.5609676,0.000198782,28.71612,0.1,0.49205756,0.47906977,0.18378669,0.12494295,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
44000000,44000000,804000,36.3215774,127.4117224,5.66E-05,0.009865321,0.25085568,0.00039837,6.51E-05,0,-0.008597836,0.008749954,0.11885202,-0.0032018,-0.001178325,-0.008305827,-0.011701867,0.008682214,0.012138031,0.053192485,1.5613837,0.000198782,28.71612,0.1,0.5041663,0.47776812,0.18888794,0.12561479,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
44500000,44500000,804000,36.3215774,127.4117224,-0.000367678,0.011625374,0.2447627,0.00039837,6.51E-05,0,-0.010158049,0.011722575,0.114667125,-0.006766605,-0.001178325,-0.008305827,-0.011701867,0.048563838,0.02708856,0.07464736,1.5613048,0.000198782,28.71612,0.1,0.4699738,0.47255346,0.1738,0.12229735,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
45000000,45000000,804000,36.3215774,127.4117224,-0.001979391,0.009687541,0.24496429,0.00039837,6.51E-05,0,-0.011024972,0.006753626,0.11652655,-0.001418168,-0.001178325,-0.008305827,-0.011701867,0.05777787,0.017128078,0.07674842,1.561688,0.000198782,28.71612,0.1,0.48088205,0.47577512,0.1787071,0.12359746,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
45500000,45500000,804000,36.3215774,127.4117224,-0.005506598,0.006319315,0.24696355,0.00039837,6.51E-05,0,-0.012546653,0.000557711,0.1185328,0.003532676,-0.001178325,-0.008305827,-0.011701867,0.023873653,0.04176445,0.053889114,1.5615991,0.000198782,28.71612,0.1,0.49232563,0.47913402,0.18369515,0.12490947,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
46000000,46000000,804000,36.3215774,127.4117224,-0.008726144,0.003870898,0.25349683,0.00039837,6.51E-05,0,-0.018096283,-0.00136361,0.12411051,0.013743147,-0.001178325,-0.008305827,-0.011701867,-0.00767635,-0.01434042,0.04540849,1.5620688,0.000198782,28.71612,0.1,0.50432056,0.48237377,0.1887462,0.12616825,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
46500000,46500000,804000,36.3215774,127.4117224,-0.008067437,0.00652851,0.25317502,0.00039837,6.51E-05,0,-0.020630917,-0.002953779,0.12991333,0.013879145,-0.001178325,-0.008305827,-0.011701867,-0.007279024,-0.096672066,0.02945028,1.5618832,0.000198782,28.71612,0.1,0.47009498,0.4725863,0.1736589,0.12226986,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
47000000,47000000,804000,36.3215774,127.4117224,-0.008744569,0.010031444,0.2538671,0.00039837,6.51E-05,0,-0.029436726,-4.27E-05,0.12863769,0.008417089,-0.001178325,-0.008305827,-0.011701867,-0.042449623,0.007469768,0.005433335,1.5615098,0.000198782,28.71612,0.1,0.48093852,0.47571817,0.17858051,0.12355327,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
47500000,47500000,804000,36.3215774,127.4117224,-0.012127068,0.013333071,0.2540177,0.00039837,6.51E-05,0,-0.039565172,0.001329361,0.12921038,0.007867695,-0.001178325,-0.008305827,-0.011701867,-0.025301747,0.0096542,0.06620678,1.5612545,0.000198782,28.71612,0.1,0.49233288,0.4791079,0.18358293,0.12488215,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
48000000,48000000,804000,36.3215774,127.4117224,-0.009942337,0.010303577,0.24229252,0.00039837,6.51E-05,0,-0.037781455,-0.003332347,0.12524496,-0.007301756,-0.001178325,-0.008305827,-0.011701867,0.052445903,0.029042995,-0.023134982,1.5613831,0.000198782,28.71612,0.1,0.4625633,0.4739661,0.17123732,0.12180515,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
48500000,48500000,804000,36.3215774,127.4117224,-0.00854245,0.008219462,0.24154234,0.00039837,6.51E-05,0,-0.031946708,-0.001399527,0.12239386,-0.004528005,-0.001178325,-0.008305827,-0.011701867,-0.038772043,0.013414708,-0.010984949,1.5616032,0.000198782,28.71612,0.1,0.47590235,0.4732572,0.17815621,0.122955754,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
49000000,49000000,804000,36.3215774,127.4117224,-0.01085793,0.006073122,0.24846053,0.00039837,6.51E-05,0,-0.03444599,-0.003997095,0.12480617,0.007401967,-0.001178325,-0.008305827,-0.011701867,0.021923022,0.07814791,0.06291735,1.5614403,0.000198782,28.71612,0.1,0.48994163,0.47705796,0.18473107,0.12460992,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
49500000,49500000,804000,36.3215774,127.4117224,-0.010580471,0.006871671,0.25384003,0.00039837,6.51E-05,0,-0.028605148,0.000336543,0.1242935,0.010642058,-0.001178325,-0.008305827,-0.011701867,0.0029166,0.044165198,0.042937692,1.5618838,0.000198782,28.71612,0.1,0.46078104,0.47233188,0.17176542,0.12165884,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
50000000,50000000,804000,36.3215774,127.4117224,-0.010772259,0.007780954,0.2682533,0.00039837,6.51E-05,0,-0.029700717,0.004206195,0.1305877,0.022949342,-0.001178325,-0.008305827,-0.011701867,-0.07854491,0.016271178,-0.001117587,1.5623435,0.000198782,28.71612,0.1,0.47303575,0.47583094,0.17728308,0.12318047,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
50500000,50500000,804000,36.3215774,127.4117224,-0.011095093,0.008493339,0.27688578,0.00039837,6.51E-05,0,-0.026179941,0.004244112,0.12949581,0.019728376,-0.001178325,-0.008305827,-0.011701867,-0.004983005,-0.03983966,0.035068948,1.5626066,0.000198782,28.71612,0.1,0.48576856,0.4749462,0.1826963,0.12410669,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
51000000,51000000,804000,36.3215774,127.4117224,-0.018126478,0.015304117,0.27918246,0.00039837,6.51E-05,0,-0.030668007,0.012452214,0.13266148,0.017575517,-0.001178325,-0.008305827,-0.011701867,-0.0497551,0.05833778,0.03639422,1.5625832,0.000198782,28.71612,0.1,0.49895248,0.47850263,0.18802623,0.12553991,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
51500000,51500000,804000,36.3215774,127.4117224,-0.019283367,0.027453862,0.27189845,0.00039837,6.51E-05,0,-0.034164198,0.01944167,0.13068618,0.004749795,-0.001178325,-0.008305827,-0.011701867,0.08618172,0.037682466,-0.007889233,1.5630704,0.000198782,28.71612,0.1,0.4665605,0.47351533,0.1733007,0.12234468,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
52000000,52000000,804000,36.3215774,127.4117224,-0.021104578,0.03152882,0.2716512,0.00039837,6.51E-05,0,-0.03618125,0.022078704,0.12978795,0.003956008,-0.001178325,-0.008305827,-0.011701867,0.028632667,0.002065986,-0.010388902,1.5631684,0.000198782,28.71612,0.1,0.4781227,0.47264397,0.17829354,0.123211436,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
52500000,52500000,804000,36.3215774,127.4117224,-0.027001085,0.02847943,0.2739022,0.00039837,6.51E-05,0,-0.036313288,0.01813837,0.12735903,0.003641415,-0.001178325,-0.008305827,-0.011701867,0.040858336,-0.012725722,0.044099983,1.5638849,0.000198782,28.71612,0.1,0.49013206,0.47617385,0.18331759,0.12458811,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
53000000,53000000,804000,36.3215774,127.4117224,-0.029719517,0.02336069,0.27853978,0.00039837,6.51E-05,0,-0.03583145,0.01451551,0.12800464,0.008196988,-0.001178325,-0.008305827,-0.011701867,0.001434997,-0.030447701,0.06418488,1.5638205,0.000198782,28.71612,0.1,0.50260407,0.47953096,0.18837805,0.12588389,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
53500000,53500000,804000,36.3215774,127.4117224,-0.018983101,0.021687927,0.2685591,0.00039837,6.51E-05,0,-0.02732006,0.01148633,0.12429505,-0.00361669,-0.001178325,-0.008305827,-0.011701867,-0.029748308,-0.000481115,0.06655417,1.563899,0.000198782,28.71612,0.1,0.46894422,0.47428524,0.17339404,0.122555465,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
54000000,54000000,804000,36.3215774,127.4117224,-0.015864681,0.026125629,0.2609686,0.00039837,6.51E-05,0,-0.025380865,0.012970903,0.119597815,-0.011827122,-0.001178325,-0.008305827,-0.011701867,0.026168872,0.018954663,0.04401337,1.5642757,0.000198782,28.71612,0.1,0.48005724,0.4735209,0.17831561,0.12340579,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
54500000,54500000,804000,36.3215774,127.4117224,-0.0152206,0.025334598,0.25240123,0.00039837,6.51E-05,0,-0.024010502,0.016892929,0.11309861,-0.01677079,-0.001178325,-0.008305827,-0.011701867,-0.001671153,0.000540567,0.030447727,1.5643911,0.000198782,28.71612,0.1,0.49166396,0.47704816,0.18330769,0.12474343,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
55000000,55000000,804000,36.3215774,127.4117224,-0.015908552,0.02162797,0.25034183,0.00039837,6.51E-05,0,-0.023828309,0.017016152,0.11027606,-0.011756957,-0.001178325,-0.008305827,-0.011701867,-0.011809657,-0.014725097,0.021783633,1.5644836,0.000198782,28.71612,0.1,0.5037856,0.47623718,0.18837218,0.12551466,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
55500000,55500000,804000,36.3215774,127.4117224,-0.012782549,0.02250223,0.24394068,0.00039837,6.51E-05,0,-0.021995697,0.020429004,0.10389747,-0.015973091,-0.001178325,-0.008305827,-0.011701867,-0.00120718,-0.044500794,-0.008200294,1.5650464,0.000198782,28.71612,0.1,0.46974283,0.47548747,0.17340387,0.122733675,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
56000000,56000000,804000,36.3215774,127.4117224,-0.010201531,0.023428557,0.24099892,0.00039837,6.51E-05,0,-0.024222212,0.015633011,0.09633658,-0.0171098,-0.001178325,-0.008305827,-0.011701867,-0.025453864,0.003976813,0.030313617,1.5652093,0.000198782,28.71612,0.1,0.4806557,0.4745231,0.17836349,0.123512864,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
56500000,56500000,804000,36.3215774,127.4117224,-0.009151818,0.023070885,0.23097637,0.00039837,6.51E-05,0,-0.018142201,0.01892802,0.089993335,-0.023007087,-0.001178325,-0.008305827,-0.011701867,0.007517399,-0.004845715,0.04170462,1.5650567,0.000198782,28.71612,0.1,0.49210015,0.47783744,0.18336686,0.12478974,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
57000000,57000000,804000,36.3215774,127.4117224,-0.00791556,0.023455791,0.22175927,0.00039837,6.51E-05,0,-0.012866686,0.02228914,0.082372524,-0.025468148,-0.001178325,-0.008305827,-0.011701867,0.011404779,0.027796034,-0.020404344,1.56525,0.000198782,28.71612,0.10473205,0.5040955,0.48132285,0.18844303,0.12609027,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
57500000,57500000,804000,36.3215774,127.4117224,-0.005308155,0.02303595,0.21458817,0.00039837,6.51E-05,0,-0.002147933,0.023161413,0.07979068,-0.02181176,-0.001178325,-0.008305827,-0.011701867,-0.007640574,0.007254715,0.047178935,1.5651541,0.000198782,28.71612,0.1,0.46996108,0.47168264,0.17346375,0.12220182,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
58000000,58000000,804000,36.3215774,127.4117224,-0.004446659,0.030156026,0.21123765,0.00039837,6.51E-05,0,-0.000287314,0.02955406,0.08255502,-0.013349668,-0.001178325,-0.008305827,-0.011701867,-0.0600448,-0.09679243,0.04938617,1.5654678,0.000198782,28.71612,0.1,0.4808037,0.4748791,0.17838049,0.12348167,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
58500000,58500000,804000,36.3215774,127.4117224,-0.001025029,0.023683848,0.20417485,0.00039837,6.51E-05,0,0.011558021,0.02179046,0.08329336,-0.013738429,-0.001178325,-0.008305827,-0.011701867,-0.013676748,-0.066398196,0.020258127,1.5659412,0.000198782,28.71612,0.1,0.4524693,0.46998698,0.16624093,0.120392635,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
59000000,59000000,804000,36.3215774,127.4117224,0.005634927,0.017585073,0.19339901,0.00039837,6.51E-05,0,0.023791904,0.019641466,0.081301935,-0.0192939,-0.001178325,-0.008305827,-0.011701867,-0.02107623,0.004375302,-0.015503726,1.5662462,0.000198782,28.71612,0.1,0.46504208,0.4733907,0.17302142,0.122025706,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
59500000,59500000,804000,36.3215774,127.4117224,0.012217409,0.012342359,0.18340668,0.00039837,6.51E-05,0,0.03270129,0.016825229,0.075012185,-0.022635516,-0.001178325,-0.008305827,-0.011701867,-0.020225147,0.0739507,0.03832392,1.5665951,0.000198782,28.71612,0.1,0.4440119,0.4690291,0.16534251,0.11963809,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
